session_id,customer_id,session_date,device,traffic_source,pages_viewed,session_duration_min,added_to_cart,made_purchase
S0007979,C01341,2025-07-01,Mobile,Direct,15,22.71,0,0
S0007980,C03265,2025-08-24,Mobile,Referral,1,31.42,1,1
S0007981,C00485,2026-03-22,Desktop,Referral,22,39.72,0,0
S0007982,C00575,2025-12-19,Mobile,Direct,13,24.72,0,0
S0007983,C01041,2025-11-04,Mobile,Social,21,10.6,1,1
S0007984,C00817,2024-03-30,Mobile,Social,14,2.6,1,1
S0007985,C00226,2024-08-07,Mobile,Email,19,12.74,0,0
S0007986,C04883,2025-10-26,Desktop,Paid Ads,6,1.62,0,0
S0007987,C01035,2023-11-09,Mobile,Social,14,37.51,0,0
S0007988,C00673,2024-02-14,Desktop,Organic,10,35.7,0,0
S0007989,C01174,2025-11-30,Desktop,Organic,21,16.38,1,1
S0007990,C02969,2025-04-18,Desktop,Direct,14,19.27,0,0
S0007991,C01582,2026-02-04,Mobile,Direct,24,38.25,1,0
S0007992,C04953,2025-10-11,Desktop,Social,15,15.68,0,0
S0007993,C02855,2025-03-13,Mobile,Paid Ads,5,18.55,0,0
S0007994,C02539,2025-09-02,Mobile,Paid Ads,21,39.38,1,0
S0007995,C00145,2023-11-18,Desktop,Organic,23,2.67,1,0
S0007996,C00313,2023-12-24,Desktop,Email,3,19.8,1,0
S0007997,C02147,2024-10-03,Desktop,Direct,3,7.45,0,0
S0007998,C00695,2025-07-20,Desktop,Social,21,10.22,0,0
S0007999,C03676,2025-03-25,Mobile,Organic,21,36.01,0,0
S0008000,C00931,2024-08-23,Desktop,Referral,2,3.66,0,0
S0008001,C01632,2025-09-08,Mobile,Paid Ads,21,32.46,1,0
S0008002,C04005,2025-09-04,Desktop,Organic,17,11.78,0,0
S0008003,C02176,2026-03-14,Desktop,Direct,11,23.75,0,0
S0008004,C00124,2024-07-20,Mobile,Social,13,11.17,1,1
S0008005,C02565,2025-09-28,Desktop,Direct,24,32.51,0,0
S0008006,C00347,2025-06-28,Desktop,Social,3,3.94,0,0
S0008007,C04713,2025-03-23,Tablet,Organic,5,27.61,1,0
S0008008,C02642,2026-01-19,Mobile,Email,5,35.11,0,0
S0008009,C03922,2026-02-19,Desktop,Direct,4,22.63,1,1
S0008010,C03535,2025-11-19,Desktop,Direct,10,12.18,0,0
S0008011,C01471,2026-02-10,Mobile,Paid Ads,9,22.26,1,0
S0008012,C04657,2026-01-06,Desktop,Organic,7,32.7,0,0
S0008013,C01615,2025-06-07,Mobile,Direct,8,15.4,0,0
S0008014,C01489,2026-02-09,Mobile,Referral,3,22.06,1,1
S0008015,C01435,2024-12-02,Mobile,Referral,24,12.46,1,1
S0008016,C03293,2026-03-10,Mobile,Social,15,34.53,0,0
S0008017,C00063,2024-09-13,Mobile,Organic,3,36.01,1,0
S0008018,C04865,2025-08-12,Mobile,Paid Ads,17,27.39,1,1
S0008019,C00955,2026-01-10,Desktop,Paid Ads,6,16.86,0,0
S0008020,C02221,2025-01-30,Desktop,Paid Ads,15,16.98,0,0
S0008021,C03924,2023-05-10,Mobile,Direct,15,8.3,0,0
S0008022,C01283,2024-08-01,Mobile,Social,3,29.86,0,0
S0008023,C00114,2024-11-04,Mobile,Referral,2,32.12,1,1
S0008024,C00673,2025-03-19,Mobile,Paid Ads,1,29.94,1,1
S0008025,C00863,2024-03-29,Mobile,Social,8,8.81,0,0
S0008026,C03413,2025-09-05,Mobile,Social,23,33.51,0,0
S0008027,C04381,2026-01-07,Mobile,Paid Ads,19,31.12,1,1
S0008028,C00436,2025-01-14,Mobile,Social,21,11.69,0,0
S0008029,C03766,2026-02-26,Desktop,Paid Ads,16,2.39,0,0
S0008030,C01907,2025-09-27,Mobile,Email,2,37.97,1,0
S0008031,C02707,2024-04-08,Mobile,Referral,15,12.83,1,0
S0008032,C00810,2024-03-15,Desktop,Direct,3,22.42,0,0
S0008033,C01605,2024-04-20,Mobile,Email,14,28.97,0,0
S0008034,C04037,2024-11-06,Mobile,Referral,13,9.0,0,0
S0008035,C04894,2025-12-20,Desktop,Organic,16,11.58,0,0
S0008036,C00273,2025-11-17,Desktop,Organic,16,14.85,1,1
S0008037,C02908,2023-11-23,Mobile,Email,15,3.51,0,0
S0008038,C02993,2026-03-08,Mobile,Organic,12,18.16,0,0
S0008039,C00219,2025-10-19,Mobile,Referral,8,34.76,1,0
S0008040,C02444,2024-10-13,Tablet,Organic,1,31.41,0,0
S0008041,C02422,2026-02-23,Mobile,Direct,2,17.14,0,0
S0008042,C01952,2025-02-11,Mobile,Social,8,1.71,0,0
S0008043,C00107,2025-04-26,Mobile,Social,8,26.15,1,0
S0008044,C01786,2025-12-25,Desktop,Direct,13,22.04,0,1
S0008045,C02099,2025-01-26,Desktop,Paid Ads,13,33.09,0,0
S0008046,C04588,2023-11-19,Mobile,Direct,13,4.42,0,0
S0008047,C00334,2023-11-19,Mobile,Referral,14,38.38,0,0
S0008048,C04652,2025-03-27,Mobile,Social,6,36.94,1,1
S0008049,C01090,2023-05-06,Mobile,Paid Ads,3,7.65,1,1
S0008050,C03758,2025-11-11,Desktop,Email,15,38.5,0,0
S0008051,C02147,2024-03-05,Mobile,Referral,12,10.77,1,1
S0008052,C03815,2025-03-08,Tablet,Referral,19,25.69,1,1
S0008053,C04937,2025-04-30,Desktop,Social,1,33.16,0,0
S0008054,C03740,2026-03-05,Desktop,Organic,20,31.29,0,0
S0008055,C01470,2024-11-01,Desktop,Direct,20,8.71,1,1
S0008056,C04921,2024-07-29,Mobile,Direct,9,12.18,0,0
S0008057,C01399,2024-10-15,Mobile,Social,17,33.26,0,0
S0008058,C01626,2023-03-21,Mobile,Social,21,10.53,0,0
S0008059,C02722,2023-10-03,Mobile,Email,7,30.9,0,0
S0008060,C00145,2025-04-25,Mobile,Referral,7,22.75,0,0
S0008061,C03559,2025-08-14,Mobile,Social,23,24.34,0,0
S0008062,C03952,2026-03-15,Mobile,Direct,3,27.09,1,0
S0008063,C04882,2025-08-18,Mobile,Referral,17,24.14,1,1
S0008064,C00707,2026-01-22,Mobile,Referral,23,25.26,0,0
S0008065,C04343,2025-04-10,Desktop,Organic,5,27.71,1,1
S0008066,C04144,2024-12-14,Mobile,Organic,24,24.17,1,1
S0008067,C01819,2025-07-12,Desktop,Direct,3,3.05,1,0
S0008068,C04019,2026-01-19,Tablet,Organic,18,27.18,1,1
S0008069,C01676,2026-03-17,Tablet,Email,1,32.97,0,0
S0008070,C00976,2026-03-24,Mobile,Social,16,36.75,1,1
S0008071,C04261,2025-01-07,Desktop,Paid Ads,13,37.06,0,0
S0008072,C00406,2024-02-11,Mobile,Email,13,32.27,0,0
S0008073,C04489,2025-03-15,Mobile,Social,7,22.65,0,0
S0008074,C01821,2025-06-15,Desktop,Organic,13,24.9,0,0
S0008075,C00354,2025-12-28,Desktop,Organic,22,17.79,1,0
S0008076,C01243,2023-12-06,Mobile,Social,9,36.42,0,0
S0008077,C04151,2025-12-07,Mobile,Social,18,32.51,0,0
S0008078,C03786,2026-02-03,Mobile,Email,8,20.35,0,0
S0008079,C01608,2025-12-19,Mobile,Organic,8,6.46,1,1
S0008080,C00237,2024-06-10,Mobile,Direct,4,21.7,1,1
S0008081,C04720,2025-11-07,Mobile,Referral,23,6.62,0,0
S0008082,C04408,2024-01-10,Tablet,Social,12,35.09,0,0
S0008083,C04577,2025-06-26,Tablet,Direct,7,27.38,0,0
S0008084,C04704,2024-08-17,Mobile,Direct,19,36.38,0,0
S0008085,C04961,2024-09-02,Desktop,Referral,2,16.9,0,0
S0008086,C00432,2025-08-11,Mobile,Social,21,5.33,1,1
S0008087,C02478,2025-03-16,Desktop,Direct,17,20.87,0,0
S0008088,C02016,2025-09-30,Mobile,Paid Ads,4,33.45,0,0
S0008089,C01914,2025-07-31,Mobile,Email,15,3.84,0,0
S0008090,C00063,2025-10-13,Mobile,Paid Ads,16,33.53,0,0
S0008091,C00489,2025-03-12,Desktop,Referral,1,36.99,1,0
S0008092,C02519,2025-09-07,Mobile,Direct,15,3.86,0,0
S0008093,C00026,2025-04-12,Mobile,Direct,9,35.12,1,1
S0008094,C01949,2024-11-30,Mobile,Organic,16,4.74,0,0
S0008095,C04158,2024-03-24,Mobile,Organic,3,2.59,0,0
S0008096,C00272,2025-12-14,Mobile,Email,6,14.92,0,0
S0008097,C00429,2025-12-10,Desktop,Social,1,39.44,1,0
S0008098,C04427,2025-03-20,Desktop,Email,10,22.41,0,0
S0008099,C04442,2026-02-25,Mobile,Direct,11,12.09,0,0
S0008100,C01918,2023-09-28,Desktop,Paid Ads,7,16.56,1,1
S0008101,C01322,2024-07-17,Mobile,Paid Ads,3,37.35,1,1
S0008102,C04503,2024-06-29,Mobile,Referral,10,20.22,1,1
S0008103,C02649,2026-02-18,Mobile,Direct,16,11.2,0,0
S0008104,C00517,2025-04-05,Mobile,Email,11,3.29,0,0
S0008105,C03719,2025-09-28,Desktop,Referral,3,23.79,0,0
S0008106,C04428,2025-11-09,Desktop,Email,24,1.23,0,0
S0008107,C02478,2025-10-04,Tablet,Paid Ads,24,34.26,1,1
S0008108,C02558,2024-07-01,Tablet,Email,16,12.32,0,0
S0008109,C00865,2025-10-05,Mobile,Email,18,1.74,1,0
S0008110,C02941,2025-03-25,Mobile,Direct,6,1.82,1,0
S0008111,C00061,2024-12-21,Mobile,Organic,22,5.37,1,0
S0008112,C00905,2025-11-09,Mobile,Email,2,9.67,1,0
S0008113,C01334,2023-06-18,Mobile,Referral,7,4.7,1,0
S0008114,C01329,2026-02-14,Desktop,Referral,23,24.83,0,0
S0008115,C04259,2024-03-03,Desktop,Email,20,14.23,0,0
S0008116,C03567,2026-02-19,Mobile,Referral,13,15.67,0,0
S0008117,C03517,2026-02-19,Mobile,Organic,3,16.97,1,1
S0008118,C00024,2025-09-16,Desktop,Organic,14,23.99,0,0
S0008119,C00932,2026-03-01,Mobile,Referral,15,21.61,1,0
S0008120,C01982,2025-05-31,Mobile,Paid Ads,16,8.79,0,0
S0008121,C01918,2025-08-03,Tablet,Email,6,9.16,0,0
S0008122,C02696,2025-12-13,Desktop,Paid Ads,21,14.85,1,1
S0008123,C03403,2025-09-17,Mobile,Paid Ads,16,12.25,0,0
S0008124,C02667,2025-06-01,Mobile,Referral,7,24.94,1,0
S0008125,C03488,2026-01-06,Mobile,Email,8,37.32,1,1
S0008126,C04518,2025-04-15,Mobile,Organic,4,27.93,1,0
S0008127,C03194,2025-05-18,Desktop,Direct,13,2.46,1,1
S0008128,C04696,2026-02-13,Mobile,Paid Ads,14,29.56,1,0
S0008129,C03084,2026-03-23,Desktop,Referral,13,37.46,0,0
S0008130,C04761,2023-05-28,Mobile,Paid Ads,14,7.09,0,0
S0008131,C04485,2026-02-28,Desktop,Direct,14,13.92,1,1
S0008132,C04186,2025-11-09,Mobile,Direct,16,11.37,0,0
S0008133,C02050,2025-05-27,Mobile,Direct,20,27.93,0,0
S0008134,C00741,2025-07-07,Desktop,Direct,8,11.26,0,0
S0008135,C00389,2025-12-16,Mobile,Social,19,34.93,0,0
S0008136,C00620,2026-02-10,Mobile,Referral,23,3.4,1,0
S0008137,C03586,2025-05-25,Desktop,Social,15,2.57,1,1
S0008138,C04237,2025-02-15,Desktop,Referral,5,5.24,1,1
S0008139,C00285,2025-07-13,Mobile,Organic,2,38.17,0,0
S0008140,C02099,2026-03-25,Desktop,Referral,13,11.11,1,0
S0008141,C02297,2024-04-08,Mobile,Paid Ads,10,1.07,0,0
S0008142,C04036,2025-03-14,Mobile,Direct,18,15.25,0,1
S0008143,C01904,2024-11-11,Desktop,Email,18,28.49,0,0
S0008144,C01787,2024-08-16,Mobile,Referral,5,13.82,1,1
S0008145,C02841,2025-10-01,Mobile,Organic,17,39.24,0,0
S0008146,C00692,2023-10-14,Tablet,Organic,3,3.81,1,0
S0008147,C01271,2025-12-26,Desktop,Paid Ads,20,31.69,0,0
S0008148,C04721,2024-02-04,Mobile,Organic,17,39.25,0,0
S0008149,C02709,2025-06-21,Desktop,Organic,14,8.27,1,0
S0008150,C02152,2025-10-03,Desktop,Direct,20,4.49,0,0
S0008151,C01217,2024-10-05,Mobile,Direct,15,13.33,0,0
S0008152,C03821,2024-12-09,Mobile,Referral,14,24.05,1,1
S0008153,C03433,2025-03-14,Desktop,Referral,1,34.26,0,0
S0008154,C01724,2025-11-12,Mobile,Paid Ads,23,35.82,0,0
S0008155,C03124,2025-04-01,Mobile,Direct,11,26.33,1,0
S0008156,C04780,2026-01-28,Mobile,Direct,21,36.26,1,1
S0008157,C04016,2025-12-15,Desktop,Social,15,27.27,0,0
S0008158,C02818,2025-10-21,Mobile,Direct,12,25.05,1,0
S0008159,C00511,2025-09-04,Mobile,Referral,9,24.83,0,0
S0008160,C03241,2025-07-07,Mobile,Organic,20,26.93,0,0
S0008161,C01313,2023-02-28,Mobile,Email,3,31.62,1,1
S0008162,C04790,2024-03-05,Mobile,Email,12,12.45,0,0
S0008163,C00716,2026-02-10,Desktop,Social,7,22.04,0,0
S0008164,C03318,2024-06-27,Mobile,Email,11,8.09,0,0
S0008165,C04611,2025-05-23,Mobile,Organic,21,37.73,1,0
S0008166,C02409,2025-11-27,Desktop,Social,11,1.14,0,0
S0008167,C01335,2023-11-26,Mobile,Email,21,18.99,0,0
S0008168,C03433,2025-02-23,Tablet,Organic,15,4.89,1,1
S0008169,C02208,2026-02-19,Desktop,Email,17,37.99,1,0
S0008170,C00456,2026-03-13,Mobile,Paid Ads,21,21.59,1,0
S0008171,C01496,2025-01-02,Mobile,Email,14,4.35,0,0
S0008172,C04749,2025-12-20,Desktop,Direct,13,23.02,1,1
S0008173,C00498,2025-09-11,Desktop,Referral,22,28.03,0,0
S0008174,C04405,2025-07-31,Mobile,Paid Ads,1,14.55,0,0
S0008175,C04087,2025-08-22,Desktop,Email,20,5.36,0,0
S0008176,C03239,2023-09-19,Desktop,Social,12,6.9,0,0
S0008177,C00358,2025-07-22,Desktop,Social,14,1.02,0,0
S0008178,C03286,2024-06-10,Mobile,Email,2,15.7,0,0
S0008179,C03988,2026-01-28,Tablet,Paid Ads,20,6.62,1,0
S0008180,C02436,2024-12-05,Desktop,Social,1,21.04,1,1
S0008181,C00901,2025-10-19,Mobile,Social,11,12.72,0,0
S0008182,C02041,2026-01-29,Mobile,Social,12,18.77,0,0
S0008183,C01532,2024-08-17,Mobile,Paid Ads,23,17.81,1,0
S0008184,C02773,2025-12-25,Mobile,Email,13,20.92,0,0
S0008185,C01079,2025-11-21,Mobile,Direct,16,9.12,0,1
S0008186,C01064,2025-10-11,Mobile,Referral,12,4.54,0,0
S0008187,C00753,2025-11-28,Mobile,Referral,1,5.43,0,0
S0008188,C02939,2023-07-28,Desktop,Referral,9,36.06,0,0
S0008189,C03697,2023-08-27,Desktop,Paid Ads,6,6.82,0,0
S0008190,C02448,2026-01-26,Mobile,Referral,8,15.39,1,1
S0008191,C04006,2025-06-15,Mobile,Paid Ads,4,32.68,1,1
S0008192,C03716,2026-01-03,Desktop,Social,22,24.77,0,0
S0008193,C00901,2026-01-23,Mobile,Social,23,13.68,0,0
S0008194,C03339,2025-10-21,Desktop,Referral,10,26.81,0,0
S0008195,C02188,2025-11-22,Desktop,Organic,7,7.37,1,1
S0008196,C02582,2025-09-03,Desktop,Referral,6,34.83,1,1
S0008197,C03188,2025-04-22,Mobile,Referral,15,12.64,0,0
S0008198,C03488,2025-12-10,Desktop,Social,19,15.44,0,0
S0008199,C04076,2025-05-01,Mobile,Social,19,7.07,0,0
S0008200,C03709,2025-04-12,Mobile,Social,17,1.66,0,0
S0008201,C03729,2026-01-08,Mobile,Organic,8,36.89,0,0
S0008202,C01764,2025-09-04,Mobile,Organic,3,34.62,1,1
S0008203,C00215,2024-12-02,Mobile,Referral,10,30.0,0,0
S0008204,C00425,2023-06-02,Desktop,Organic,20,39.52,0,0
S0008205,C00442,2026-02-01,Mobile,Social,6,8.62,1,1
S0008206,C01922,2025-06-25,Mobile,Social,20,9.88,0,0
S0008207,C04376,2025-03-11,Desktop,Referral,24,16.04,1,0
S0008208,C04524,2025-10-22,Mobile,Email,21,4.18,0,0
S0008209,C04578,2025-03-16,Desktop,Paid Ads,12,2.67,1,1
S0008210,C04746,2024-09-15,Tablet,Email,9,18.88,0,0
S0008211,C00055,2026-02-01,Mobile,Direct,19,38.8,1,1
S0008212,C00858,2026-03-16,Tablet,Email,22,8.59,0,0
S0008213,C02925,2025-09-20,Desktop,Social,3,32.08,0,0
S0008214,C00364,2024-09-15,Mobile,Paid Ads,19,30.7,1,0
S0008215,C03842,2026-03-29,Mobile,Referral,16,16.8,0,0
S0008216,C02213,2025-06-11,Desktop,Organic,11,17.98,0,0
S0008217,C01243,2024-11-16,Mobile,Organic,18,15.95,0,1
S0008218,C02594,2026-03-24,Mobile,Social,8,26.96,0,0
S0008219,C00708,2026-01-17,Mobile,Paid Ads,7,39.03,0,0
S0008220,C00061,2024-10-28,Desktop,Social,19,10.16,0,0
S0008221,C00888,2026-03-22,Mobile,Organic,3,12.1,0,0
S0008222,C00360,2024-03-16,Tablet,Email,13,39.32,1,0
S0008223,C00872,2025-05-20,Desktop,Referral,2,14.54,0,0
S0008224,C02246,2025-10-19,Desktop,Social,22,2.55,0,0
S0008225,C01048,2025-11-11,Mobile,Direct,17,27.85,0,0
S0008226,C00192,2024-03-20,Mobile,Email,6,3.27,1,0
S0008227,C00534,2024-03-04,Tablet,Social,13,1.1,0,0
S0008228,C01074,2025-11-20,Mobile,Direct,3,10.03,1,0
S0008229,C01607,2026-02-07,Desktop,Social,24,5.36,1,0
S0008230,C01260,2024-11-08,Mobile,Organic,1,10.26,0,0
S0008231,C00102,2025-09-12,Mobile,Direct,22,22.88,0,0
S0008232,C00870,2025-07-05,Mobile,Organic,10,29.09,1,1
S0008233,C01389,2026-03-04,Mobile,Referral,2,10.81,0,0
S0008234,C02057,2026-02-01,Desktop,Paid Ads,2,24.65,0,0
S0008235,C01218,2024-04-30,Mobile,Email,14,13.88,1,1
S0008236,C03309,2026-03-24,Mobile,Referral,22,27.83,1,0
S0008237,C04965,2023-10-04,Desktop,Referral,3,8.83,1,0
S0008238,C04535,2025-09-18,Tablet,Organic,14,37.12,0,0
S0008239,C04104,2025-10-17,Mobile,Direct,12,35.63,1,1
S0008240,C04748,2025-02-12,Mobile,Email,23,39.3,0,0
S0008241,C03849,2025-11-17,Desktop,Paid Ads,9,18.11,0,0
S0008242,C04781,2025-06-24,Mobile,Social,2,15.81,1,1
S0008243,C03217,2025-05-12,Mobile,Social,20,22.94,1,0
S0008244,C00891,2025-04-13,Mobile,Email,24,35.39,0,0
S0008245,C00470,2025-12-29,Desktop,Paid Ads,1,23.17,0,0
S0008246,C00568,2025-12-09,Mobile,Paid Ads,19,2.1,0,0
S0008247,C01626,2023-10-13,Tablet,Paid Ads,22,28.07,1,1
S0008248,C01846,2026-01-29,Mobile,Referral,6,2.16,1,0
S0008249,C00708,2025-05-22,Mobile,Paid Ads,11,39.14,1,1
S0008250,C00918,2026-03-28,Tablet,Social,9,32.39,0,0
S0008251,C03864,2025-10-12,Mobile,Referral,15,12.76,1,1
S0008252,C04690,2025-10-28,Desktop,Social,22,10.15,0,0
S0008253,C01189,2023-04-13,Mobile,Email,8,32.24,1,1
S0008254,C04959,2025-10-06,Mobile,Social,9,12.54,0,0
S0008255,C04513,2026-03-23,Mobile,Organic,10,38.98,0,1
S0008256,C00818,2025-01-04,Desktop,Paid Ads,24,11.78,0,0
S0008257,C02766,2025-07-31,Desktop,Organic,5,16.02,1,0
S0008258,C02095,2024-01-12,Tablet,Direct,13,1.02,0,0
S0008259,C02695,2025-08-04,Mobile,Referral,22,39.81,1,1
S0008260,C04090,2024-12-15,Mobile,Referral,3,24.8,1,1
S0008261,C00165,2024-06-12,Desktop,Paid Ads,12,18.51,1,1
S0008262,C01819,2024-10-21,Mobile,Referral,2,7.05,0,0
S0008263,C02612,2025-03-07,Mobile,Referral,6,14.36,1,1
S0008264,C02231,2025-05-21,Mobile,Social,13,25.93,0,0
S0008265,C00088,2025-07-05,Mobile,Organic,15,10.02,1,1
S0008266,C03325,2026-01-26,Mobile,Paid Ads,7,31.42,0,0
S0008267,C01739,2026-01-11,Mobile,Paid Ads,2,28.11,0,0
S0008268,C04628,2023-07-08,Mobile,Direct,11,18.82,0,0
S0008269,C03264,2025-11-08,Desktop,Referral,24,17.61,1,0
S0008270,C01598,2025-06-14,Desktop,Email,11,19.02,0,0
S0008271,C04670,2024-10-22,Tablet,Referral,5,15.83,0,0
S0008272,C02273,2025-12-16,Mobile,Email,18,15.02,1,1
S0008273,C04820,2025-11-13,Desktop,Paid Ads,15,36.0,1,0
S0008274,C01657,2025-10-18,Mobile,Email,16,9.32,0,0
S0008275,C02139,2025-12-31,Mobile,Social,7,19.34,0,0
S0008276,C02642,2026-01-20,Mobile,Referral,22,36.98,0,0
S0008277,C02394,2025-09-30,Mobile,Referral,19,20.31,0,0
S0008278,C01436,2025-05-19,Mobile,Referral,18,35.02,1,0
S0008279,C04979,2025-08-23,Mobile,Organic,8,22.93,0,0
S0008280,C00737,2025-04-14,Mobile,Paid Ads,12,6.69,0,0
S0008281,C00460,2024-11-07,Desktop,Organic,20,27.0,0,0
S0008282,C04256,2025-05-10,Mobile,Social,10,27.76,0,0
S0008283,C00156,2026-03-11,Tablet,Referral,22,33.47,0,0
S0008284,C01971,2025-02-07,Desktop,Referral,10,38.42,0,0
S0008285,C03287,2025-11-05,Tablet,Email,10,15.23,0,0
S0008286,C04401,2024-05-25,Mobile,Referral,14,27.98,0,0
S0008287,C04694,2026-03-31,Mobile,Organic,12,28.94,1,1
S0008288,C02870,2024-12-21,Desktop,Referral,11,8.96,0,0
S0008289,C02918,2025-07-29,Desktop,Organic,12,30.76,0,0
S0008290,C04090,2024-10-14,Mobile,Paid Ads,5,1.54,0,0
S0008291,C04454,2024-06-13,Mobile,Referral,1,17.9,0,1
S0008292,C03948,2026-02-10,Desktop,Direct,12,35.3,1,0
S0008293,C03572,2025-11-16,Mobile,Social,13,31.61,0,0
S0008294,C02001,2025-03-03,Mobile,Social,17,34.6,1,0
S0008295,C01368,2026-03-10,Desktop,Referral,22,16.43,0,0
S0008296,C03731,2023-05-04,Desktop,Social,20,35.09,0,0
S0008297,C04442,2025-10-20,Desktop,Referral,13,8.84,1,0
S0008298,C04589,2024-10-03,Tablet,Referral,18,31.85,0,0
S0008299,C02825,2024-07-17,Desktop,Email,7,8.6,1,0
S0008300,C01635,2025-06-15,Mobile,Direct,4,18.95,0,0
S0008301,C04255,2025-08-17,Desktop,Email,15,2.71,1,1
S0008302,C01842,2025-09-04,Desktop,Referral,24,37.31,1,1
S0008303,C01964,2026-02-25,Mobile,Email,10,27.86,0,0
S0008304,C04569,2024-09-14,Mobile,Organic,12,5.07,0,0
S0008305,C00534,2026-02-21,Mobile,Social,4,16.0,0,0
S0008306,C03117,2026-01-11,Desktop,Paid Ads,22,5.81,0,0
S0008307,C03751,2025-11-22,Desktop,Social,20,13.22,0,0
S0008308,C04630,2024-01-01,Mobile,Social,12,39.5,0,0
S0008309,C01331,2026-02-26,Mobile,Paid Ads,22,15.79,0,0
S0008310,C04328,2025-04-29,Mobile,Organic,3,2.61,0,0
S0008311,C01162,2025-06-23,Desktop,Referral,2,20.47,0,0
S0008312,C04309,2024-01-25,Desktop,Social,5,32.11,0,0
S0008313,C00626,2025-09-29,Desktop,Social,12,24.08,0,0
S0008314,C02375,2024-08-23,Mobile,Paid Ads,5,21.94,0,0
S0008315,C00188,2024-07-13,Desktop,Social,11,22.2,0,0
S0008316,C03904,2025-07-07,Mobile,Direct,4,5.52,0,0
S0008317,C01782,2025-12-15,Mobile,Organic,10,33.24,0,0
S0008318,C01460,2025-02-26,Mobile,Referral,19,28.73,1,1
S0008319,C02050,2025-09-13,Desktop,Social,11,20.33,0,0
S0008320,C03236,2024-12-01,Desktop,Direct,12,23.91,1,1
S0008321,C02603,2025-03-24,Desktop,Direct,1,29.96,0,0
S0008322,C03606,2024-06-18,Mobile,Social,10,37.19,1,1
S0008323,C01637,2025-06-17,Mobile,Email,22,20.61,1,1
S0008324,C02035,2025-03-26,Mobile,Referral,16,28.87,1,1
S0008325,C02024,2025-07-17,Mobile,Email,12,28.87,1,0
S0008326,C02270,2025-07-29,Mobile,Paid Ads,21,7.33,1,1
S0008327,C00157,2024-12-24,Mobile,Social,5,4.8,0,0
S0008328,C01312,2024-01-11,Mobile,Social,13,19.29,0,0
S0008329,C04021,2025-08-07,Tablet,Organic,24,10.07,1,0
S0008330,C04441,2025-01-30,Mobile,Social,14,7.68,1,1
S0008331,C03730,2024-08-27,Desktop,Referral,23,25.38,0,0
S0008332,C00595,2024-06-12,Desktop,Social,1,20.68,1,1
S0008333,C01145,2024-11-11,Mobile,Social,15,33.53,0,0
S0008334,C02285,2026-01-04,Desktop,Referral,21,26.5,0,0
S0008335,C02590,2025-02-12,Mobile,Social,3,2.53,1,1
S0008336,C01544,2025-09-03,Mobile,Direct,8,7.35,0,0
S0008337,C03615,2026-02-09,Mobile,Organic,20,23.26,0,0
S0008338,C04637,2026-01-19,Desktop,Paid Ads,11,3.74,0,0
S0008339,C02600,2024-12-10,Mobile,Social,9,32.07,1,0
S0008340,C00771,2025-01-11,Mobile,Referral,5,38.43,0,0
S0008341,C01103,2025-01-08,Desktop,Direct,9,14.63,1,1
S0008342,C04894,2026-03-20,Desktop,Social,14,30.59,1,1
S0008343,C02696,2026-03-12,Desktop,Social,22,11.94,1,1
S0008344,C04157,2025-11-27,Desktop,Direct,18,18.89,0,0
S0008345,C02958,2025-11-15,Desktop,Direct,1,14.2,0,0
S0008346,C02103,2026-01-15,Mobile,Email,21,28.1,0,0
S0008347,C00469,2025-08-21,Mobile,Email,16,35.13,0,0
S0008348,C01959,2024-12-21,Mobile,Social,14,21.34,0,0
S0008349,C03657,2025-06-17,Mobile,Paid Ads,2,12.67,0,0
S0008350,C01033,2024-11-03,Desktop,Referral,14,39.37,1,0
S0008351,C03959,2025-07-14,Tablet,Direct,5,33.83,1,1
S0008352,C04569,2024-07-20,Mobile,Email,9,25.22,0,0
S0008353,C00288,2026-01-08,Mobile,Social,22,2.56,1,0
S0008354,C02185,2025-10-03,Desktop,Paid Ads,10,32.62,1,1
S0008355,C00703,2026-02-05,Desktop,Referral,8,38.05,1,0
S0008356,C03147,2025-01-08,Mobile,Organic,13,8.43,0,0
S0008357,C01781,2024-06-26,Desktop,Social,15,5.04,0,0
S0008358,C04017,2024-10-22,Desktop,Email,19,12.25,0,0
S0008359,C04721,2025-12-14,Mobile,Direct,16,32.04,1,1
S0008360,C00027,2025-02-27,Desktop,Referral,18,4.75,0,0
S0008361,C00619,2023-04-03,Mobile,Direct,7,4.57,1,0
S0008362,C04517,2024-08-26,Mobile,Direct,15,6.07,0,0
S0008363,C02181,2026-02-13,Tablet,Referral,18,34.37,0,0
S0008364,C03206,2025-10-30,Mobile,Referral,7,30.56,0,0
S0008365,C01830,2024-11-23,Desktop,Direct,15,36.6,0,0
S0008366,C04862,2025-03-29,Mobile,Organic,19,25.11,0,0
S0008367,C03362,2026-03-26,Mobile,Direct,19,1.27,1,1
S0008368,C01965,2025-07-29,Mobile,Organic,22,35.02,1,0
S0008369,C03472,2024-08-18,Tablet,Social,3,29.92,1,0
S0008370,C01599,2024-05-05,Mobile,Paid Ads,9,13.49,1,1
S0008371,C00790,2026-01-25,Mobile,Referral,10,6.61,0,1
S0008372,C03729,2026-01-08,Desktop,Paid Ads,9,24.8,0,0
S0008373,C01618,2026-01-30,Mobile,Direct,4,5.02,0,0
S0008374,C03325,2025-09-10,Mobile,Paid Ads,5,15.96,0,0
S0008375,C04215,2025-09-14,Mobile,Social,17,23.14,0,0
